001001002; 201001002; 4.5361842344e-07
112102200; 112112200; 1.03707915738e-11
112102200; 112102210; 1.03707915738e-11
112102200; 112102201; 1.03707915738e-11
112102201; 112122201; 5.76155087436e-13
112102201; 112102221; 5.76155087436e-13
001120012; 001120212; 2.80011372494e-10
001120012; 021120012; 2.80011372494e-10
001120012; 001122012; 2.80011372494e-10
001120012; 201120012; 2.80011372494e-10
000000210; 000100210; 2.44953948658e-05
000000210; 100000210; 2.44953948658e-05
000000210; 000000211; 2.44953948658e-05
000000210; 010000210; 2.44953948658e-05
000000210; 001000210; 2.44953948658e-05
000000210; 000010210; 2.44953948658e-05
000000210; 000001210; 2.44953948658e-05
000000211; 200000211; 4.5361842344e-07
000000211; 000020211; 4.5361842344e-07
000000211; 020000211; 4.5361842344e-07
000000211; 000200211; 4.5361842344e-07
000000211; 002000211; 4.5361842344e-07
000000211; 000002211; 4.5361842344e-07
001120122; 001121122; 1.03707915738e-11
001120122; 011120122; 1.03707915738e-11
001120122; 101120122; 1.03707915738e-11
102010102; 122010102; 2.80011372494e-10
102010102; 102010122; 2.80011372494e-10
102010102; 102210102; 2.80011372494e-10
102010102; 102012102; 2.80011372494e-10
002001211; 022001211; 2.80011372494e-10
002001211; 002201211; 2.80011372494e-10
002001211; 202001211; 2.80011372494e-10
002001211; 002021211; 2.80011372494e-10
202201101; 212201101; 1.03707915738e-11
202201101; 202211101; 1.03707915738e-11
202201101; 202201111; 1.03707915738e-11
002211012; 002211112; 1.03707915738e-11
002211012; 012211012; 1.03707915738e-11
002211012; 102211012; 1.03707915738e-11
101100220; 101120220; 2.80011372494e-10
101100220; 101102220; 2.80011372494e-10
101100220; 121100220; 2.80011372494e-10
101100220; 101100222; 2.80011372494e-10
022110100; 222110100; 2.80011372494e-10
022110100; 022112100; 2.80011372494e-10
022110100; 022110120; 2.80011372494e-10
022110100; 022110102; 2.80011372494e-10
021002001; 021012001; 1.00804094098e-08
021002001; 021002101; 1.00804094098e-08
021002001; 021102001; 1.00804094098e-08
021002001; 121002001; 1.00804094098e-08
021002001; 021002011; 1.00804094098e-08
102102210; 102102211; 1.03707915738e-11
102102210; 112102210; 1.03707915738e-11
102102210; 102112210; 1.03707915738e-11
102102211; 102122211; 5.76155087436e-13
102102211; 122102211; 5.76155087436e-13
121100220; 121110220; 1.03707915738e-11
121100220; 121100221; 1.03707915738e-11
121100220; 121101220; 1.03707915738e-11
121100221; 121102221; 5.76155087436e-13
121100221; 121120221; 5.76155087436e-13
120202101; 121202101; 1.03707915738e-11
120202101; 120202111; 1.03707915738e-11
120202101; 120212101; 1.03707915738e-11
011022112; 211022112; 5.76155087436e-13
011022112; 011222112; 5.76155087436e-13
120021112; 122021112; 5.76155087436e-13
120021112; 120221112; 5.76155087436e-13
012211020; 012211120; 1.03707915738e-11
012211020; 012211021; 1.03707915738e-11
012211020; 112211020; 1.03707915738e-11
201100002; 201101002; 1.00804094098e-08
201100002; 201100012; 1.00804094098e-08
201100002; 201110002; 1.00804094098e-08
201100002; 211100002; 1.00804094098e-08
201100002; 201100102; 1.00804094098e-08
002212110; 002212111; 1.03707915738e-11
002212110; 012212110; 1.03707915738e-11
002212110; 102212110; 1.03707915738e-11
110102200; 110122200; 2.80011372494e-10
110102200; 110102202; 2.80011372494e-10
110102200; 110102220; 2.80011372494e-10
110102200; 112102200; 2.80011372494e-10
021212010; 021212110; 1.03707915738e-11
021212010; 121212010; 1.03707915738e-11
021212010; 021212011; 1.03707915738e-11
110102202; 111102202; 1.03707915738e-11
110102202; 110102212; 1.03707915738e-11
110102202; 110112202; 1.03707915738e-11
110021221; 112021221; 5.76155087436e-13
110021221; 110221221; 5.76155087436e-13
012101020; 012101220; 2.80011372494e-10
012101020; 012121020; 2.80011372494e-10
012101020; 012101022; 2.80011372494e-10
012101020; 212101020; 2.80011372494e-10
022001110; 222001110; 2.80011372494e-10
022001110; 022001112; 2.80011372494e-10
022001110; 022021110; 2.80011372494e-10
022001110; 022201110; 2.80011372494e-10
110122221; 111122221; 6.40172319373e-14
022001112; 022101112; 1.03707915738e-11
022001112; 022011112; 1.03707915738e-11
022001112; 122001112; 1.03707915738e-11
202100110; 222100110; 2.80011372494e-10
202100110; 202100112; 2.80011372494e-10
202100110; 202120110; 2.80011372494e-10
202100110; 202102110; 2.80011372494e-10
001002112; 201002112; 2.80011372494e-10
001002112; 001202112; 2.80011372494e-10
001002112; 021002112; 2.80011372494e-10
001002112; 001022112; 2.80011372494e-10
102020001; 102020101; 1.00804094098e-08
102020001; 102020011; 1.00804094098e-08
102020001; 102120001; 1.00804094098e-08
102020001; 102021001; 1.00804094098e-08
102020001; 112020001; 1.00804094098e-08
001122021; 101122021; 1.03707915738e-11
001122021; 001122121; 1.03707915738e-11
001122021; 011122021; 1.03707915738e-11
210100201; 210120201; 2.80011372494e-10
210100201; 210102201; 2.80011372494e-10
210100201; 212100201; 2.80011372494e-10
210100201; 210100221; 2.80011372494e-10
210100200; 210110200; 1.00804094098e-08
210100200; 210100201; 1.00804094098e-08
210100200; 210100210; 1.00804094098e-08
210100200; 211100200; 1.00804094098e-08
210100200; 210101200; 1.00804094098e-08
000000102; 100000102; 2.44953948658e-05
000000102; 000001102; 2.44953948658e-05
000000102; 001000102; 2.44953948658e-05
000000102; 000100102; 2.44953948658e-05
000000102; 000010102; 2.44953948658e-05
000000102; 010000102; 2.44953948658e-05
000000102; 000000112; 2.44953948658e-05
221001000; 221001010; 1.00804094098e-08
221001000; 221001100; 1.00804094098e-08
221001000; 221101000; 1.00804094098e-08
221001000; 221001001; 1.00804094098e-08
221001000; 221011000; 1.00804094098e-08
012022011; 012022111; 1.03707915738e-11
012022011; 112022011; 1.03707915738e-11
012022011; 012122011; 1.03707915738e-11
220001101; 222001101; 2.80011372494e-10
220001101; 220021101; 2.80011372494e-10
220001101; 220201101; 2.80011372494e-10
220001101; 220001121; 2.80011372494e-10
012201001; 012201021; 2.80011372494e-10
012201001; 212201001; 2.80011372494e-10
012201001; 012201201; 2.80011372494e-10
012201001; 012221001; 2.80011372494e-10
122101221; 122111221; 6.40172319373e-14
202001010; 202011010; 1.00804094098e-08
202001010; 202001011; 1.00804094098e-08
202001010; 202101010; 1.00804094098e-08
